,0
333,45.665590748458115
334,66.1274244496475
335,39.87356353091736
336,36.636070080515175
337,74.07180555057137
338,69.4041851979825
339,49.71197340523143
340,67.39766372476474
341,52.902934748241336
342,106.51377960457776
343,39.03012188007835
344,62.94045831657499
345,63.96961354273568
346,118.64133957194977
347,106.14612909690985
348,59.72609573791632
349,63.36914090174683
350,51.49832948934352
351,59.92783493934741
352,48.677595117473025
353,85.93516255002754
354,106.84657728121303
355,106.21789422067936
356,165.88940369756364
357,68.31838494082258
358,65.03136310567797
359,39.84225221722718
360,45.913067191203794
361,57.36985168314697
362,82.68609694216518
363,73.78507137049135
364,53.551362086954974
365,48.575156699985875
366,71.77151740493177
367,69.70567065261307
368,66.4767341074494
369,150.88907005643154
370,49.03025944294969
371,115.4001961344343
372,64.48506295010466
373,59.81691492964789
374,81.32402564707026
375,60.11810574068526
376,72.06442212657885
377,106.96973956076023
378,30.504566128667495
379,48.677595117473025
380,67.64442516820878
381,72.73232277510921
382,46.01836753096579
383,51.909896622359064
384,178.9913814488135
385,40.11064875583322
386,130.27636392320116
387,155.70504084771838
388,63.96155575764492
389,68.60844840561506
390,81.85707973521728
391,107.51096968983711
392,67.23384406019126
393,128.9848007043061
394,76.57572468378298
395,34.271841611505884
396,83.18493564881457
397,158.59634493769238
398,63.808417756455
399,83.7223880536447
400,71.50872666290002
401,63.608046634183474
402,52.69761929961633
403,56.272812474334366
404,64.41917025223785
405,140.60364729761696
406,47.602347422107464
407,69.90698809668251
408,50.89607364216568
409,62.36253800202429
410,103.27311527414982
411,55.60441789760889
412,47.97783795572077
413,149.16913410741637
414,68.72953832130301
415,51.458018644947096
416,50.8851359486757
417,62.92406993864704
418,126.15499827607643
419,66.22149695821862
420,51.05197603005566
421,105.44836441120363
422,59.579478909397906
423,106.14161949942674
424,52.44986305697682
425,52.39800530091234
426,47.4279424351165
427,386.2990789384908
428,47.86984218974831
429,138.85524453257304
430,107.29392578638694
431,48.73272681549144
432,148.10805029188217
433,59.72609573791632
434,46.442910440148935
435,65.51077334699842
436,106.84948682710996
437,59.59221257579281
438,93.45492457658294
439,64.42040437290578
440,81.7664323839374
441,51.57831650978005
442,71.63152509871314
443,48.677595117473025
444,68.92604622563674
445,62.94045831657499
446,75.7343740320992
447,123.5023327701747
448,156.32617647311818
449,56.3635233723492
450,47.97783795572077
451,34.88581260657347
452,48.60407867954942
453,86.90734109085592
454,63.118099979924985
455,64.64554641647635
456,165.537977123939
457,90.06032275883975
458,56.728789738997676
459,47.86984218974831
460,48.54836352993771
461,68.50215474264341
462,128.61255834357542
463,69.31954711216571
464,107.29392578638694
465,46.99340745363468
466,112.17743934054234
467,57.99041700524643
468,117.58102138037518
469,150.79894609236325
470,51.007281078068466
471,60.36631404301148
472,84.74448229168799
473,48.677595117473025
474,46.76917895304244
475,119.20681106683239
476,48.40474172011702
477,44.99274119974651
478,220.07801402617872
479,69.42329804672559
480,156.37825513959157
481,69.90698809668251
482,105.92096347559747
483,152.2185441307321
484,47.671946556160556
485,69.62338249401665
486,95.90467561579752
487,149.9600672378908
488,108.52742747567918
489,104.58462369529337
490,114.07168910838558
491,63.93372838811438
492,25.50216958823604
493,77.52836541881871
494,62.15918615949472
495,81.32402564707026
496,62.94045831657499
497,68.66029116242656
498,51.08351803521433
499,51.710631483614
500,35.852780475770786
501,60.44391262696347
502,52.28012651890605
503,77.82471233235977
504,58.93469156513911
505,59.92783493934741
506,59.69096972264666
507,80.65138679012043
508,160.15273819691308
509,221.30915679290882
510,43.60395109511076
511,76.79781055356278
512,45.120958233431296
513,48.677595117473025
514,81.52180048968357
515,70.27057203268527
516,62.44226848673951
517,47.756370260077844
518,77.33366933904
519,51.007281078068466
520,119.20681106683239
521,65.3880841183959
522,77.42630246108902
523,115.62662176203298
524,59.72609573791632
525,64.68740239105887
526,48.74554995916328
527,52.83959435519924
528,62.54232814959087
529,105.49474862593985
530,62.94045831657499
531,92.26158060373004
532,34.44773027042138
533,151.74893410300947
534,56.253752564755274
535,74.07784024568426
536,38.43835454924234
537,52.83959435519924
538,107.05132077741051
539,51.49832948934352
540,72.06442212657885
541,46.029962261998506
542,62.573847261072515
543,149.48322761543244
544,87.88016616336817
545,116.53703070110363
546,59.06646085040868
547,67.60134374677654
548,57.29944940458902
549,48.677595117473025
550,56.253752564755274
551,51.49832948934352
552,46.442910440148935
553,63.90417194664196
554,81.9484508782978
555,134.95579999843395
556,105.82227551897152
557,48.677595117473025
558,87.2587017522715
559,82.73343317427764
560,64.30174303008941
561,58.84320781744834
562,57.36985168314697
563,71.0499922386351
564,34.88581260657347
565,107.3868926114156
566,48.48327001992124
567,62.54232814959087
568,48.76149410382177
569,62.94045831657499
570,48.46152107610784
571,45.91404980810806
572,68.87160169957338
573,104.95256803079413
574,114.98849890762044
575,106.00260728585921
576,74.98600813194584
577,85.62578827885204
578,47.25292612836247
579,45.994291224480676
580,64.17525051200263
581,51.08351803521433
582,150.83139887811848
583,62.54232814959087
584,51.798847230500854
585,67.07721427081994
586,48.73272681549144
587,48.73272681549144
588,80.26068666768313
589,74.23500873937901
590,74.29898239813636
591,129.34064342804157
592,106.53550433949503
593,53.70050664633651
594,68.87160169957338
595,66.58067776662774
596,67.72796693515444
597,64.05510285386485
598,52.39800530091234
599,51.246867270375525
600,147.10865595261473
601,71.24627956992383
602,79.7461943947316
603,48.77948006601941
604,64.58703373546874
605,43.068236270941874
606,62.36253800202429
607,71.49337416288833
608,75.35050829147647
609,119.17083009461017
610,77.26841415301723
611,66.99495955422137
612,46.672443170880776
613,51.246867270375525
614,48.709956748549104
615,85.24419019847076
616,48.97051920021076
617,57.36985168314697
618,56.3635233723492
619,48.709956748549104
620,36.007957459605
621,47.97783795572077
622,48.517250043397
623,51.65730433147962
624,64.30102155812995
625,46.672443170880776
626,52.112701860193205
627,77.21516451973021
628,71.41452169190893
629,64.12752202893618
630,55.834369819012416
631,38.84142691199362
632,62.54232814959087
633,76.53635821829913
634,77.41202795065128
635,86.99678548817754
636,48.575156699985875
637,244.6228550340591
638,62.2509341276778
639,302.46736111111113
640,51.007281078068466
641,163.20407686885736
642,118.46474767438832
643,51.14996516494709
644,57.751962050622176
645,36.50471994407283
646,77.83011511688728
647,48.44227325695187
648,44.387933842552094
649,69.06347876385524
650,50.87836811077689
651,51.08351803521433
652,145.87518245076296
653,40.739249210425015
654,119.58181774649728
655,118.76857516364603
656,59.72609573791632
657,68.75976794588398
658,62.41518113927919
659,76.57572468378298
660,93.45997149569953
661,130.00456292966547
662,56.32691205855032
663,250.60133020743842
664,63.6563081335861
665,96.06861394289253
666,47.45061745685476
667,58.93469156513911
668,48.38500783978624
669,46.77060628706348
670,56.79709644931383
671,64.64380271321609
672,56.253752564755274
673,79.78283051881886
674,63.96155575764492
675,57.29944940458902
676,98.33926835453812
677,69.96880449195467
678,33.4339691960095
679,39.45664134443692
680,62.27596481599616
681,116.07406881464098
682,48.7753834399126
683,77.52836541881871
684,62.96257451938843
685,77.91891696976035
686,70.10243256343058
687,86.01587904231448
688,58.93469156513911
689,41.47979426239783
690,62.28526672128977
691,48.93774641401967
692,63.64596404880457
693,51.49832948934352
694,55.10100553455548
695,64.92374844115406
696,103.66417639746224
697,48.52976909752088
698,62.545979291808564
699,48.46292879047933
700,48.762307279771335
701,94.97469596737801
702,75.4163473284784
703,105.92096347559747
704,115.4001961344343
705,148.30523972005233
706,48.650248478484095
707,66.58067776662774
708,66.02689304350089
709,55.52161163153578
710,34.515473864279116
711,81.92040436891693
712,94.75065888824335
713,74.23500873937901
714,57.85555525164437
715,69.96880449195467
716,40.63149461344833
717,67.53406589213624
718,51.03752694590389
719,59.69096972264666
720,53.41061443900082
721,45.740931640768274
722,45.95285150802961
723,122.11988917477987
724,46.03494814210533
725,158.23149036982232
726,52.83959435519924
727,77.6659485837144
728,51.15801843529569
729,62.54232814959087
730,48.709956748549104
731,98.23182417599672
732,46.70999230085075
733,50.89607364216568
734,51.15801843529569
735,106.43160964168266
736,62.96257451938843
737,59.69096972264666
738,36.573946848191945
739,59.06646085040868
740,81.17580550197913
741,53.61976886979646
742,55.60441789760889
743,59.673235870679584
744,57.29944940458902
745,58.960076785011786
746,48.55688449718902
747,45.120958233431296
748,96.20377245193932
749,133.92533154490047
750,68.82942224196569
751,102.71085878845967
752,59.19165602891558
753,106.57379265309743
754,72.23131228705665
755,80.27668822807446
756,48.4900427107807
757,48.77948006601941
758,94.2263840702874
759,47.784752808174
760,55.63714688390037
761,59.59221257579281
762,59.72609573791632
763,48.75175102659764
764,84.06091612753177
765,59.371333131243325
766,62.96257451938843
767,80.35359504497401
768,59.06646085040868
769,64.16022716621835
770,48.650248478484095
771,108.1522909762776
772,136.20817567348416
773,119.0028724392878
774,154.36567342898778
775,48.7753834399126
776,172.5811095931973
777,50.68029725564181
778,106.55283810022088
779,62.96257451938843
780,48.4900427107807
781,39.6347136968478
782,102.55770627382705
783,58.93469156513911
784,48.677595117473025
785,115.51420069907024
786,63.514747588324866
787,42.215659174750336
788,79.05279808984811
789,34.88581260657347
790,58.93469156513911
791,76.54688250398833
792,67.43667061125437
793,152.2293927548631
794,68.61052165754862
795,84.4824379256974
796,48.32878207522292
797,126.19984866514905
798,73.26479934653754
799,47.86984218974831
800,51.08351803521433
801,55.32497218957008
802,81.85707973521728
803,47.61488822596777
804,52.39800530091234
805,60.506667994635876
806,107.59144884661377
807,76.79781055356278
808,70.43652030540713
809,57.32863281801487
810,55.834369819012416
811,91.12626443246612
812,69.33594696504585
813,78.35209976181054
814,48.5554228196551
815,34.44588999959051
816,48.33247804965088
817,103.5733324360481
818,67.13468025873661
819,62.96257451938843
820,59.72609573791632
821,104.09522910525673
822,64.30102155812995
823,106.4569706857448
824,79.21392701683979
825,77.35099708348275
826,56.272812474334366
827,63.92390303179695
828,67.80205539891219
829,66.90066864004257
830,106.90596491503298
831,72.8561492894829
832,48.677595117473025
833,59.59675280701904
834,116.3764535934752
835,62.133009030905455
836,65.8796279200543
837,115.71691157805581
838,80.41981322807446
839,58.93469156513911
840,71.41452169190893
841,143.1804744860272
842,51.798847230500854
843,68.35082597331287
844,47.86984218974831
845,113.03160218674128
846,70.36160848736897
847,60.4025569186571
848,46.33491467417648
849,52.39800530091234
850,39.15793552076691
851,57.89973890527095
852,63.96961354273568
853,103.04313230045847
854,150.48119210251576
855,239.55712717628364
856,75.00598314945195
857,213.07376130684145
858,57.27125009105625
859,45.50920293639406
860,111.12439378623307
861,80.31061474564562
862,62.96257451938843
863,45.58366424758017
864,76.30933783271885
865,23.016133400938052
866,84.65056307722693
867,59.72609573791632
868,237.47091554304305
869,64.01147366527621
870,48.54836352993771
871,46.21582262393181
872,34.308716927725364
873,66.1253187873984
874,51.14996516494709
875,81.71466794560952
876,35.08928075971908
877,133.92533154490047
878,151.77250791560806
879,56.3635233723492
880,118.8857353934841
881,47.48219055281185
882,51.49832948934352
883,86.99678548817754
884,62.81106154973353
885,48.43851059925787
886,35.980530440971464
887,51.48893484542233
888,115.62662176203298
889,48.706362405803354
890,48.43851059925787
891,118.87927804761689
892,21.182814132431833
893,117.62268422022773
894,39.14263536941495
895,64.48506295010466
896,28.21311795619378
897,82.74712692461499
898,69.96880449195467
899,62.9332655581876
900,54.33316626801444
901,77.41202795065128
902,84.92196750936147
903,51.49832948934352
904,63.236627146841116
905,77.36698665010819
906,103.52189873436751
907,80.83786022326134
908,172.84198610127837
909,25.683674713897414
910,76.60481910631916
911,116.24073135974352
912,94.15682737652337
913,50.84481469298094
914,49.62581742272356
915,59.579478909397906
916,102.27759145554612
917,60.395621761368794
918,51.49832948934352
919,41.00443197713616
920,110.53848505297172
921,48.77948006601941
922,64.16022716621835
923,51.636125037873605
924,54.17922014904059
925,98.83234791742771
926,217.4443385015568
927,69.29190321886435
928,52.819812018888946
929,68.88391073656958
930,45.58366424758017
931,59.72609573791632
932,93.96246091662046
933,34.88581260657347
934,48.80824735434974
935,57.77333437804143
936,48.677595117473025
937,94.22192923072137
938,72.8561492894829
939,118.76857516364603
940,20.13240894129278
941,60.126906376624795
942,56.253752564755274
943,46.60878310119473
944,35.01458380659605
945,106.53550433949503
946,74.23500873937901
947,84.96994040594387
948,25.1503127902529
949,51.815726794185935
950,47.307174246057826
951,25.683674713897414
952,59.54853986201256
953,22.975786233105886
954,72.93051283554408
955,59.83159754135826
956,155.70504084771838
957,155.02506930550368
958,71.7102961154385
959,68.61052165754862
960,65.06516157635174
961,51.22305746459234
962,51.63988160694151
963,35.4702927411025
964,62.27596481599616
965,64.94632745570898
966,105.49474862593985
967,51.49832948934352
968,226.6093775144933
969,80.83786022326134
970,122.18131678472835
971,68.3923748819611
972,75.97712069588844
973,68.60142388728268
974,72.13750797744046
975,209.5852247037064
976,48.80824735434974
977,44.18272607592805
978,514.3900677644796
979,106.72043849933918
980,98.986360599232
981,39.35708989286399
982,76.97833661349416
983,38.40331518110977
984,106.30792588547028
985,115.4001961344343
986,61.887439386731934
987,77.12306094773429
988,49.03025944294969
989,116.73876945437152
990,113.27281036675254
991,115.37499578172226
992,152.04180332815395
993,78.9140435106632
994,48.44227325695187
995,66.22149695821862
996,38.758772307314366
997,59.304961895899154
998,57.54951573427407
999,64.12752202893618
1000,46.672443170880776
1001,48.46152107610784
1002,106.53550433949503
1003,72.8561492894829
1004,179.2828614435746
1005,56.2048592218434
1006,85.45425537383713
1007,216.1748404098166
1008,35.3004271382559
1009,23.7568265833949
1010,48.71174038562721
1011,75.4163473284784
1012,64.41917025223785
1013,62.33108837600455
1014,83.31693853910036
1015,69.96880449195467
1016,186.53756985442263
1017,174.10901374617148
1018,80.83786022326134
1019,69.70567065261307
1020,105.6185292880899
1021,53.69970904303605
1022,154.2851912018272
1023,69.42329804672559
1024,156.64126997610643
1025,62.54232814959087
1026,74.1497168425808
1027,59.61719740963506
1028,223.4507122520802
1029,106.7541876607527
1030,61.48757324129483
1031,51.5904628454539
1032,161.99816791786645
1033,57.36985168314697
1034,44.6891852476385
1035,67.43667061125437
1036,63.803910091274425
1037,35.691029417716656
1038,78.732583390316
1039,106.90596491503298
1040,155.02506930550368
1041,81.92040436891693
1042,47.374194786839396
1043,93.79291636904965
1044,76.65860306139916
1045,56.3596410448418
1046,95.90467561579752
1047,77.52836541881871
1048,72.86843415475126
1049,68.67480393680336
1050,37.567616625455436
1051,51.22305746459234
1052,55.834369819012416
1053,56.3635233723492
1054,39.363224672799795
1055,48.80824735434974
1056,94.97135681231393
1057,66.26541980666444
1058,85.02349374506261
1059,58.93469156513911
1060,34.88581260657347
1061,83.6833427790554
1062,70.36616472164853
1063,183.60699847544296
1064,85.98112511518364
1065,76.30933783271885
1066,84.05977207420291
1067,57.77333437804143
1068,47.97783795572077
1069,51.22305746459234
1070,17.12959090587561
1071,71.40367427232303
1072,67.67629059104824
1073,47.895446752914935
1074,37.12680839200761
1075,416.2337025100445
1076,60.36799080577828
1077,48.677595117473025
1078,56.728789738997676
1079,126.50160698932964
1080,51.08351803521433
1081,62.96257451938843
1082,64.4929786737569
1083,52.37773619354058
1084,57.99041700524643
1085,48.673498491366225
1086,71.01333983087973
1087,61.335511442727714
1088,115.1175291125269
1089,74.07180555057137
1090,48.5554228196551
1091,48.677595117473025
1092,47.97783795572077
1093,56.528274251569286
1094,52.39800530091234
1095,106.53550433949503
1096,156.32617647311818
1097,164.06843272277274
1098,45.94017126481982
1099,59.92783493934741
1100,81.31272757707758
1101,64.60026701207478
1102,54.10745997332833
1103,52.83959435519924
1104,62.36253800202429
1105,64.58956857270537
1106,69.96880449195467
1107,103.70353073742153
1108,179.06412813113533
1109,51.14996516494709
1110,46.33491467417648
1111,104.65194753369839
1112,24.974746991602156
1113,239.55712717628364
1114,46.03494814210533
1115,37.35870412701937
1116,58.93469156513911
1117,48.80824735434974
1118,46.32381838990427
1119,48.48327001992124
1120,64.58703373546874
1121,72.73232277510921
1122,62.96257451938843
1123,75.97712069588844
1124,282.36697382418396
1125,48.33247804965088
1126,66.1253187873984
1127,55.68636251075585
1128,48.242013205888405
1129,46.687128772177076
1130,93.97355423072138
1131,126.58325173967731
1132,63.47435914689351
1133,81.71466794560952
1134,76.57572468378298
1135,74.49799452155328
1136,71.66459314316963
1137,77.41202795065128
1138,56.20429332991191
1139,67.43667061125437
1140,53.75143920002627
1141,62.27596481599616
1142,62.55583535171525
1143,63.87994067987901
1144,48.730386787073336
1145,53.41061443900082
1146,56.253752564755274
1147,46.518350270205346
1148,48.4900427107807
1149,118.91339972361621
1150,58.19161064881728
1151,83.30380417466995
1152,103.5733324360481
1153,48.677595117473025
1154,59.73902795886456
1155,66.1253187873984
1156,63.118099979924985
1157,97.36081768881783
1158,184.73635737346322
1159,19.9057739895343
1160,64.92374844115406
1161,84.77186924604744
1162,52.112701860193205
1163,71.52983379824609
1164,106.14161949942674
1165,59.69096972264666
1166,53.81620149377141
1167,76.60481910631916
1168,76.70930205096235
1169,46.442910440148935
1170,106.90596491503298
1171,69.29190321886435
1172,25.76294180200722
1173,48.77948006601941
1174,51.14996516494709
1175,186.27479551911335
1176,98.74489809868368
1177,51.246867270375525
1178,63.96961354273568
1179,73.75849141732546
1180,52.67153279314888
1181,47.55861322282722
1182,62.99953143551473
1183,106.0105007944109
1184,57.27094549208887
1185,213.07376130684145
1186,51.49832948934352
1187,82.16680260961913
1188,79.28326013489603
1189,60.702446409673136
1190,115.37499578172226
1191,63.96961354273568
1192,118.09253532181278
1193,48.46292879047933
1194,94.90102768751177
1195,95.98044587946849
1196,69.4317186608366
1197,25.683674713897414
1198,86.9087881709408
1199,83.67851856698384
1200,106.33269305377458
1201,60.40878661169382
1202,67.60159787483077
1203,83.31693853910036
1204,77.48383946905334
1205,48.33247804965088
1206,48.48327001992124
1207,106.3461223454374
1208,78.9140435106632
1209,46.41013908883181
1210,51.42269539727518
1211,47.86984218974831
1212,59.17755189808501
1213,62.55583535171525
1214,30.29452639544979
1215,45.120958233431296
1216,171.511098714849
1217,46.498075616504735
1218,76.50940992743344
1219,57.27125009105625
1220,69.96880449195467
1221,63.608046634183474
1222,64.30174303008941
1223,51.49832948934352
1224,106.51377960457776
1225,35.852780475770786
1226,105.63118330965695
1227,51.14996516494709
1228,35.08771605488701
1229,67.12910653689592
1230,64.42040437290578
1231,78.32052263520491
1232,58.93469156513911
1233,98.39427040121792
1234,94.79364574306733
1235,180.61001304444034
1236,41.75885374697537
1237,36.99470475849463
1238,20.913106729564372
1239,72.83664497999709
1240,67.56122076679661
1241,35.063326946943356
1242,138.9017756754829
1243,40.739249210425015
1244,59.178435394536535
1245,73.09330446911135
1246,233.35916965905545
1247,72.69666461013176
1248,69.96880449195467
1249,115.4001961344343
1250,211.41556810644292
1251,115.37499578172226
1252,52.819812018888946
1253,51.246867270375525
1254,64.93722350511604
1255,58.84320781744834
1256,56.9762467256967
1257,113.4885653580904
1258,105.29844260742134
1259,66.39889493728263
1260,35.852780475770786
1261,36.389715850726034
1262,127.72515205524589
1263,52.56048204654859
1264,104.11090456948712
1265,153.9234206830878
1266,48.309088257785774
1267,60.182187800427684
1268,85.98112511518364
1269,49.62677678575014
1270,90.5218051342823
1271,116.62609893510327
1272,67.23384406019126
1273,76.79781055356278
1274,48.677595117473025
1275,58.93469156513911
1276,75.58901295321351
1277,105.92096347559747
1278,122.20539577372647
1279,146.57840850770785
1280,48.4900427107807
1281,112.42400054600158
1282,66.5985964056778
1283,76.79402514111568
1284,48.650248478484095
1285,46.33491467417648
1286,66.45491983122744
1287,115.06526046213118
1288,47.92759540947303
1289,69.29190321886435
1290,66.81326926616983
1291,51.22305746459234
1292,71.63152509871314
1293,72.23316880182011
1294,80.83786022326134
1295,106.80034680143375
1296,55.32497218957008
1297,153.22243186888832
1298,52.44817605286225
1299,77.04994040451105
1300,28.937796416150476
1301,76.66081114380871
1302,93.17886668963567
1303,45.407906006113606
1304,107.28776443321001
1305,95.90323395091835
1306,90.3315124988322
1307,32.18960641256103
1308,47.67478830295543
1309,34.55222857502622
1310,119.7053754733811
1311,147.2716273874868
1312,57.41931091799033
1313,64.67702141778082
1314,176.90756785088917
1315,48.80824735434974
1316,31.453566128359633
1317,58.18600337425011
1318,64.94632745570898
1319,62.96257451938843
1320,59.6506764761808
1321,94.10051871792166
1322,48.5807251610138
1323,73.28401290671565
1324,82.65039668375195
1325,76.62274673105921
1326,63.93372838811438
1327,48.2714733491441
1328,21.223161300264
1329,51.14996516494709
1330,72.53007602828733
1331,51.49832948934352
1332,48.46292879047933
1333,66.88665941957917
1334,34.88581260657347
1335,106.90596491503298
1336,85.75751881956388
1337,90.2957533152851
1338,52.3141523568636
1339,48.73272681549144
1340,74.1497168425808
1341,93.45104195493217
1342,48.650248478484095
1343,64.30102155812995
1344,48.54836352993771
1345,48.52976909752088
1346,106.33269305377458
1347,69.42329804672559
1348,48.650248478484095
1349,53.69970904303605
1350,56.41850344397535
1351,52.03324032131515
1352,84.85052711990778
1353,52.22074263249257
1354,59.19165602891558
1355,155.70504084771838
1356,25.117168552448714
1357,94.90246935239092
1358,38.52606581922921
1359,73.75849141732546
1360,69.29190321886435
1361,51.631169944735944
1362,61.48757324129483
1363,51.15801843529569
